N=? XYTABLE
   5073.78        1.00072    
   5072.13       0.996470    
   5070.48       0.996510    
   5068.83       0.994660    
   5067.18        1.00711    
   5065.53        1.00949    
   5063.88        1.01422    
   5062.23        1.01585    
   5060.58        1.00938    
   5058.93        1.00226    
   5057.28        1.00171    
   5055.63        1.00814    
   5053.98        1.00298    
   5052.33       0.995370    
   5050.68       0.994010    
   5049.03       0.993310    
   5047.38       0.990890    
   5045.73       0.993030    
   5044.08       0.991620    
   5042.43       0.989420    
   5040.78       0.988910    
   5039.13       0.984500    
   5037.48       0.988870    
   5035.83       0.997300    
   5034.18       0.998480    
   5032.53       0.995280    
   5030.88       0.998650    
   5029.23       0.999820    
   5027.58        1.01052    
   5025.93        1.01594    
   5024.28        1.00898    
   5022.63        1.00432    
   5020.98        1.00513    
   5019.33        1.00588    
   5017.68        1.00738    
   5016.03        1.01380    
   5014.38        1.02841    
   5012.73        1.03091    
   5011.08        1.00861    
   5009.43       0.986670    
   5007.78       0.980100    
   5006.13       0.991840    
   5004.48       0.995620    
   5002.83       0.991740    
   5001.18       0.996020    
   4999.53       0.998510    
   4997.88       0.998160    
   4996.23       0.990240    
   4994.58       0.989510    
   4992.93       0.994930    
   4991.28       0.999360    
   4989.63       0.994470    
   4987.98       0.992350    
   4986.33       0.994380    
   4984.68       0.994360    
   4983.03        1.00016    
   4981.38        1.00535    
   4979.73        1.00401    
   4978.08       0.997080    
   4976.43       0.998890    
   4974.78       0.997340    
   4973.13       0.998110    
   4971.48       0.999210    
   4969.83       0.988940    
   4968.18       0.996110    
   4966.53        1.01796    
   4964.88        1.01384    
   4963.23        1.00193    
   4961.58       0.996070    
   4959.93       0.991600    
   4958.28       0.994060    
   4956.63       0.997650    
   4954.98       0.992780    
   4953.33       0.998120    
   4951.68        1.00429    
   4950.03        1.00323    
   4948.38       0.990670    
   4946.73       0.977950    
   4945.08       0.984130    
   4943.43       0.989160    
   4941.78       0.979170    
   4940.13       0.987010    
   4938.48        1.00146    
   4936.83        1.00577    
   4935.18        1.01814    
   4933.53        1.02904    
   4931.88        1.02933    
   4930.23        1.02764    
   4928.58        1.02462    
   4926.93        1.02416    
   4925.28        1.03052    
   4923.63        1.02712    
   4921.98        1.01737    
   4920.33        1.01175    
   4918.68        1.00002    
   4917.03       0.994540    
   4915.38        1.00286    
   4913.73       0.998400    
   4912.08       0.999230    
   4910.43        1.00424    
   4908.78       0.996900    
   4907.13       0.987790    
   4905.48       0.991270    
   4903.83       0.993540    
   4902.18       0.992130    
   4900.53       0.991170    
   4898.88       0.996170    
   4897.23       0.991280    
   4895.58       0.983730    
   4893.93       0.986300    
   4892.28       0.991270    
   4890.63        1.00522    
   4888.98        1.01134    
   4887.33        1.00554    
   4885.68        1.01202    
   4884.03        1.02321    
   4882.38        1.05067    
   4880.73        1.08983    
   4879.08        1.15749    
   4877.43        1.26741    
   4875.78        1.40390    
   4874.13        1.55847    
   4872.48        1.73452    
   4870.83        1.91190    
   4869.18        2.03358    
   4867.53        2.04348    
   4865.88        1.95527    
   4864.23        1.81002    
   4862.58        1.63673    
   4860.93        1.45197    
   4859.28        1.28979    
   4857.63        1.18541    
   4855.98        1.12154    
   4854.33        1.07272    
   4852.68        1.04050    
   4851.03        1.02747    
   4849.38        1.02495    
   4847.73        1.02124    
   4846.08        1.01596    
   4844.43        1.01254    
   4842.78        1.00567    
   4841.13       0.998160    
   4839.48       0.994720    
   4837.83       0.996240    
   4836.18       0.996920    
   4834.53       0.998590    
   4832.88        1.00315    
   4831.23        1.00758    
   4829.58       0.998930    
   4827.93       0.994190    
   4826.28       0.994310    
   4824.63        1.00019    
   4822.98        1.00783    
   4821.33        1.00406    
   4819.68        1.00383    
   4818.03        1.00470    
   4816.38       0.995390    
   4814.73       0.994040    
   4813.08       0.996360    
   4811.43        1.00374    
   4809.78        1.00957    
   4808.13        1.01095    
   4806.48       0.999880    
   4804.83       0.992360    
   4803.18        1.00090    
   4801.53        1.00059    
   4799.88       0.998550    
   4798.23        1.00176    
   4796.58       0.999770    
   4794.93        1.00374    
   4793.28        1.00718    
   4791.63        1.01268    
   4789.98       0.991460    
   4788.33       0.988220    
   4786.68       0.997740    
   4785.03       0.998090    
   4783.38        1.01023    
   4781.73       0.996690    
   4780.08       0.987290    
   4778.43       0.978070    
   4776.78       0.988030    
   4775.13       0.987990    
   4773.48       0.990200    
   4771.83        1.00326    
   4770.18        1.00293    
   4768.53       0.990060    
   4766.88       0.987310    
   4765.23       0.989760    
   4763.58       0.995160    
   4761.93        1.00464    
   4760.28        1.01012    
   4758.63        1.02958    
   4756.98        1.04234    
   4755.33        1.01572    
   4753.68        1.02555    
   4752.03        1.02732    
   4750.38        1.03093    
   4748.73        1.02593    
   4747.08        1.01960    
   4745.43        1.01919    
   4743.78        1.03556    
   4742.13        1.03387    
   4740.48        1.04091    
   4738.83        1.04335    
   4737.18        1.04614    
   4735.53        1.05243    
   4733.88        1.05046    
   4732.23        1.06015    
   4730.58        1.07322    
   4728.93        1.08233    
   4727.28        1.10323    
   4725.63        1.11218    
   4723.98        1.13247    
   4722.33        1.14748    
   4720.68        1.15789    
   4719.03        1.17423    
   4717.38        1.19593    
   4715.73        1.20145    
   4714.08        1.21760    
   4712.43        1.20310    
   4710.78        1.20586    
   4709.13        1.22785    
   4707.48        1.27593    
   4705.83        1.34705    
   4704.18        1.47459    
   4702.53        1.72020    
   4700.88        2.11097    
   4699.23        2.65881    
   4697.58        3.28719    
   4695.93        3.95554    
   4694.28        4.53065    
   4692.63        4.86266    
   4690.98        4.79143    
   4689.33        4.36555    
   4687.68        3.71899    
   4686.03        2.97272    
   4684.38        2.26226    
   4682.73        1.75627    
   4681.08        1.46334    
   4679.43        1.30334    
   4677.78        1.24175    
   4676.13        1.20569    
   4674.48        1.18285    
   4672.83        1.17017    
   4671.18        1.17808    
   4669.53        1.17498    
   4667.88        1.17809    
   4666.23        1.18104    
   4664.58        1.21338    
   4662.93        1.24115    
   4661.28        1.25775    
   4659.63        1.28935    
   4657.98        1.31730    
   4656.33        1.37436    
   4654.68        1.46321    
   4653.03        1.54408    
   4651.38        1.63814    
   4649.73        1.74475    
   4648.08        1.90693    
   4646.43        2.01611    
   4644.78        2.02862    
   4643.13        1.97038    
   4641.48        1.87345    
   4639.83        1.80560    
   4638.18        1.71592    
   4636.53        1.58411    
   4634.88        1.41398    
   4633.23        1.30059    
   4631.58        1.20991    
   4629.93        1.14973    
   4628.28        1.12408    
   4626.63        1.08234    
   4624.98        1.02146    
   4623.33        1.00794    
   4621.68        1.01439    
   4620.03        1.02072    
   4618.38        1.02425    
   4616.73        1.03704    
   4615.08        1.05270    
   4613.43        1.10174    
   4611.78        1.11553    
   4610.13        1.06465    
   4608.48       0.990950    
   4606.83       0.981990    
   4605.18       0.987090    
   4603.53        1.00834    
   4601.88        1.01340    
   4600.23        1.00283    
   4598.58        1.01061    
   4596.93        1.01083    
   4595.28        1.01231    
   4593.63       0.996730    
   4591.98       0.988990    
   4590.33       0.985340    
   4588.68       0.991750    
   4587.03       0.998530    
   4585.38        1.00925    
   4583.73        1.00921    
   4582.08        1.00835    
   4580.43       0.996710    
   4578.78       0.997920    
   4577.13        1.00389    
   4575.48       0.993820    
   4573.83       0.998610    
   4572.18       0.998250    
   4570.53       0.998610    
   4568.88        1.01288    
   4567.23        1.02568    
   4565.58        1.03155    
   4563.93        1.02065    
   4562.28        1.03220    
   4560.63        1.03524    
   4558.98        1.03551    
   4557.33        1.05811    
   4555.68        1.08864    
   4554.03        1.13886    
   4552.38        1.20461    
   4550.73        1.28637    
   4549.08        1.37294    
   4547.43        1.36574    
   4545.78        1.25852    
   4544.13        1.15039    
   4542.48        1.08008    
   4540.83        1.06496    
   4539.18        1.08362    
   4537.53        1.09433    
   4535.88        1.08487    
   4534.23        1.07779    
   4532.58        1.07594    
   4530.93        1.07460    
   4529.28        1.08994    
   4527.63        1.11818    
   4525.98        1.13205    
   4524.33        1.15229    
   4522.68        1.17361    
   4521.03        1.19795    
   4519.38        1.20410    
   4517.73        1.19829    
   4516.08        1.16942    
   4514.43        1.14137    
   4512.78        1.10753    
   4511.13        1.07080    
   4509.48        1.03488    
   4507.83        1.01024    
   4506.18        1.01599    
   4504.53        1.01131    
   4502.88        1.03035    
   4501.23        1.03004    
   4499.58        1.02085    
   4497.93        1.03764    
   4496.28        1.03343    
   4494.63        1.03981    
   4492.98        1.03885    
   4491.33        1.02733    
   4489.68        1.04036    
   4488.03        1.06838    
   4486.38        1.08872    
   4484.73        1.09696    
   4483.08        1.10394    
   4481.43        1.10881    
   4479.78        1.11373    
   4478.13        1.11262    
   4476.48        1.11567    
   4474.83        1.09503    
   4473.18        1.06476    
   4471.53        1.03510    
   4469.88       0.988870    
   4468.23       0.949120    
   4466.58       0.947300    
   4464.93       0.970590    
   4463.28        1.00732    
   4461.63        1.01791    
   4459.98        1.01255    
   4458.33        1.03353    
   4456.68        1.02496    
   4455.03        1.01981    
   4453.38        1.00376    
   4451.73       0.993330    
   4450.08       0.990340    
   4448.43       0.991760    
   4446.78       0.975680    
   4445.13       0.968180    
   4443.48       0.968700    
   4441.83       0.950660    
   4440.18       0.949250    
   4438.53       0.935580    
   4436.88       0.936050    
   4435.23       0.934910    
   4433.58       0.932180    
   4431.93       0.929590    
   4430.28       0.932660    
   4428.63       0.946180    
   4426.98       0.959850    
   4425.33       0.951660    
   4423.68       0.963860    
   4422.03       0.968150    
   4420.38       0.960410    
   4418.73       0.968470    
   4417.08       0.967620    
   4415.43       0.964180    
   4413.78       0.978770    
   4412.13       0.981150    
   4410.48       0.978450    
   4408.83       0.983560    
   4407.18       0.988220    
   4405.53       0.994700    
   4403.88        1.00793    
   4402.23        1.00492    
   4400.58       0.989830    
   4398.93        1.00004    
   4397.28       0.998190    
   4395.63        1.01639    
   4393.98        1.00898    
   4392.33        1.02407    
   4390.68        1.02192    
   4389.03        1.00743    
   4387.38        1.02076    
   4385.73        1.05760    
   4384.08        1.06744    
   4382.43        1.05048    
   4380.78        1.02503    
   4379.13       0.994900    
   4377.48       0.998550    
   4375.83       0.990560    
   4374.18       0.980810    
   4372.53       0.990330    
   4370.88        1.00357    
   4369.23        1.00303    
   4367.58       0.999690    
   4365.93       0.997920    
   4364.28        1.01379    
   4362.63        1.02665    
   4360.98        1.02638    
   4359.33        1.02714    
   4357.68        1.03621    
   4356.03        1.05170    
   4354.38        1.09944    
   4352.73        1.18056    
   4351.08        1.28892    
   4349.43        1.38399    
   4347.78        1.47255    
   4346.13        1.50453    
   4344.48        1.40634    
   4342.83        1.27607    
   4341.18        1.14654    
   4339.53        1.07764    
   4337.88        1.05501    
   4336.23        1.03745    
   4334.58        1.01979    
   4332.93        1.01448    
   4331.28        1.01325    
   4329.63        1.01516    
   4327.98        1.01071    
   4326.33        1.00166    
   4324.68       0.997530    
   4323.03       0.993630    
   4321.38       0.992240    
   4319.73       0.982590    
   4318.08       0.983790    
   4316.43       0.979300    
   4314.78       0.968410    
   4313.13       0.975820    
   4311.48       0.981850    
   4309.83       0.974590    
   4308.18       0.965930    
   4306.53       0.975530    
   4304.88       0.964490    
   4303.23       0.969750    
   4301.58       0.976870    
   4299.93       0.989350    
   4298.28       0.992780    
   4296.63       0.988670    
   4294.98        1.00369    
   4293.33        1.00624    
   4291.68       0.991410    
   4290.03       0.983670    
   4288.38       0.983260    
   4286.73        1.00041    
   4285.08        1.00005    
   4283.43       0.983480    
   4281.78       0.994000    
   4280.13       0.995980    
   4278.48        1.00429    
   4276.83        1.01159    
   4275.18        1.01049    
   4273.53        1.01052    
   4271.88        1.00022    
   4270.23        1.00473    
   4268.58        1.01401    
   4266.93        1.00196    
   4265.28        1.00522    
   4263.63        1.02685    
   4261.98        1.01702    
   4260.33       0.994360    
   4258.68       0.996650    
   4257.03        1.00527    
   4255.38        1.02844    
   4253.73        1.03264    
   4252.08        1.01184    
   4250.43        1.01094    
   4248.78        1.00995    
   4247.13        1.01580    
   4245.48        1.00031    
   4243.83       0.998510    
   4242.18       0.996230    
   4240.53        1.00584    
   4238.88       0.992940    
   4237.23       0.989310    
   4235.58       0.997400    
   4233.93        1.01410    
   4232.28        1.01612    
   4230.63       0.996300    
   4228.98        1.00371    
   4227.33        1.00465    
   4225.68        1.00307    
   4224.03        1.00529    
   4222.38       0.997380    
   4220.73        1.01889    
   4219.08        1.02419    
   4217.43        1.01988    
   4215.78        1.03184    
   4214.13        1.04438    
   4212.48        1.05759    
   4210.83        1.08559    
   4209.18        1.14149    
   4207.53        1.18785    
   4205.88        1.21011    
   4204.23        1.16389    
   4202.58        1.08718    
   4200.93        1.04524    
   4199.28        1.03920    
   4197.63        1.05594    
   4195.98        1.03275    
   4194.33        1.02250    
   4192.68       0.991410    
   4191.03       0.983480    
   4189.38        1.00015    
   4187.73       0.991030    
   4186.08       0.978080    
   4184.43        1.00565    
   4182.78        1.01239    
   4181.13        1.00141    
   4179.48       0.994910    
   4177.83       0.976090    
   4176.18       0.967990    
   4174.53       0.984540    
   4172.88        1.00290    
   4171.23       0.990730    
   4169.58       0.972910    
   4167.93        1.01636    
   4166.28        1.06248    
   4164.63        1.00784    
   4162.98       0.994270    
   4161.33       0.996240    
   4159.68       0.985010    
   4158.03        1.00086    
   4156.38        1.01443    
   4154.73        1.01525    
   4153.08        1.00755    
   4151.43       0.991050    
   4149.78       0.997250    
   4148.13        1.00339    
   4146.48        1.01571    
   4144.83        1.01072    
   4143.18       0.994360    
   4141.53        1.00814    
   4139.88        1.00780    
   4138.23       0.996680    
   4136.58       0.988600    
   4134.93        1.00717    
   4133.28        1.02196    
   4131.63        1.02086    
   4129.98        1.03084    
   4128.33        1.05323    
   4126.68        1.05876    
   4125.03        1.08491    
   4123.38        1.11890    
   4121.73        1.14418    
   4120.08        1.16939    
   4118.43        1.19519    
   4116.78        1.22389    
   4115.13        1.22688    
   4113.48        1.30563    
   4111.83        1.39761    
   4110.18        1.49998    
   4108.53        1.57784    
   4106.88        1.56703    
   4105.23        1.50518    
   4103.58        1.43249    
   4101.93        1.39356    
   4100.28        1.33721    
   4098.63        1.24795    
   4096.98        1.20939    
   4095.33        1.20903    
   4093.68        1.20910    
   4092.03        1.18708    
   4090.38        1.13915    
   4088.73        1.09287    
   4087.08        1.04950    
   4085.43        1.04062    
   4083.78        1.03342    
   4082.13        1.02843    
   4080.48        1.00471    
   4078.83       0.998660    
   4077.18        1.01924    
   4075.53        1.01465    
   4073.88        1.02786    
   4072.23        1.03111    
   4070.58        1.04397    
   4068.93        1.05538    
   4067.28        1.10005    
   4065.63        1.21849    
   4063.98        1.45248    
   4062.33        1.59836    
   4060.68        1.47648    
   4059.03        1.25551    
   4057.38        1.12221    
   4055.73        1.06649    
   4054.08        1.02052    
   4052.43        1.00139    
   4050.78        1.00531    
   4049.13       0.972780    
   4047.48       0.970430    
   4045.83       0.974160    
   4044.18       0.954000    
   4042.53       0.989560    
   4040.88       0.985410    
   4039.23       0.994230    
   4037.58       0.997290    
   4035.93       0.977180    
   4034.28        1.01587    
   4032.63        1.06556    
   4030.98        1.11138    
   4029.33        1.09901    
   4027.68        1.00158    
   4026.03       0.916230    
   4024.38       0.923810    
   4022.73       0.903400    
   4021.08       0.924380    
   4019.43       0.960960    
   4017.78       0.969550    
   4016.13       0.959790    
   4014.48       0.915150    
   4012.83       0.931420    
   4011.18       0.933600    
   4009.53       0.966160    
   4007.88        1.02160    
   4006.23       0.956700    
   4004.58       0.954420    
   4002.93       0.965810    
   4001.28       0.935450    
   3999.63       0.955470    
   3997.98       0.940770    
   3996.33       0.980730    
   3994.68        1.01782    
   3993.03       0.993040    
   3991.38       0.988690    
   3989.73       0.996940    
   3988.08       0.938120    
   3986.43       0.948310    
   3984.78       0.996460    
   3983.13        1.02035    
   3981.48       0.984190    
   3979.83        1.04426    
   3978.18        1.14177    
   3976.53        1.17401    
   3974.88        1.08433    
   3973.23       0.992800    
   3971.58       0.993560    
   3969.93       0.977460    
   3968.28        1.03245    
   3966.63        1.01658    
   3964.98        1.19005    
   3963.33        1.46505    
   3961.68        1.41661    
   3960.03        1.23261    
   3958.38       0.949460    
   3956.73       0.958650    
   3955.08       0.989430    
   3953.43        1.02362    
   3951.78       0.964280    
   3950.13       0.954950    
   3948.48       0.977600    
   3946.83       0.992660    
   3945.18       0.960870    
   3943.53       0.967500    
   3941.88        1.01891    
   3940.23       0.981350    
   3938.58       0.876790    
   3936.93       0.935100    
   3935.28       0.947920    
   3933.63        1.02203    
   3931.98        1.05426    
   3930.33        1.05135    
   3928.68        1.04814    
   3927.03        1.04197    
   3925.38       0.956270    
   3923.73       0.933350    
   3922.08       0.995040    
   3920.43        1.06342    
   3918.78        1.02349    
   3917.13        1.00065    
   3915.48        1.00500    
   3913.83       0.964360    
   3912.18       0.999010    
   3910.53        1.02149    
   3908.88       0.975820    
   3907.23       0.996070    
   3905.58        1.02655    
   3903.93        1.03708    
   3902.28        1.11439    
   3900.63        1.15664    
   3898.98        1.24550    
   3897.33        1.38763    
   3895.68        1.26975    
   3894.03        1.20906    
   3892.38        1.21442    
   3890.73        1.19052    
   3889.08        1.08216    
   3887.43        1.00182    
   3885.78       0.901750    
   3884.13       0.867840    
   3882.48       0.886100    
   3880.83       0.895530    
   3879.18       0.958860    
   3877.53       0.966460    
   3875.88       0.967500    
   3874.23       0.971350    
   3872.58        1.00882    
   3870.93       0.997930    
   3869.28        1.00642    
   3867.63        1.02027    
   3865.98        1.02192    
   3864.33        1.09430    
   3862.68        1.07711    
   3861.03       0.999230    
   3859.38        1.05134    
   3857.73        1.04519    
   3856.08        1.01285    
   3854.43        1.01109    
   3852.78        1.09200    
   3851.13       0.979520    
   3849.48       0.968420    
   3847.83       0.972690    
   3846.18       0.948630    
   3844.53       0.988120    
   3842.88        1.05216    
   3841.23        1.05212    
   3839.58       0.964050    
   3837.93       0.956230    
   3836.28       0.923440    
   3834.63       0.975310    
   3832.98        1.02137    
   3831.33        1.04808    
   3829.68       0.977320    
   3828.03       0.954140    
   3826.38       0.984480    
   3824.73        1.01607    
   3823.08        1.03145    
   3821.43        1.03102    
   3819.78        1.04876    
   3818.13        1.02616    
   3816.48        1.00038    
   3814.83       0.902970    
   3813.18       0.896670    
   3811.53       0.932000    
   3809.88       0.990320    
   3808.23       0.977610    
   3806.58       0.952370    
   3804.93       0.952510    
   3803.28        1.01538    
   3801.63        1.01089    
   3799.98       0.955080    
   3798.33       0.979720    
   3796.68       0.978120    
   3795.03       0.993410    
   3793.38       0.936810    
   3791.73       0.931880    
   3790.08       0.921840    
   3788.43       0.947230    
   3786.78       0.923980    
   3785.13       0.929730    
   3783.48       0.905060    
   3781.83       0.947660    
   3780.18        1.02561    
   3778.53        1.06617    
   3776.88        1.12340    
   3775.23        1.06673    
   3773.58       0.981650    
   3771.93       0.988690    
   3770.28        1.00614    
   3768.63        1.04824    
   3766.98        1.06711    
   3765.33       0.986900    
   3763.68       0.949380    
   3762.03       0.982830    
   3760.38       0.986530    
   3758.73        1.01952    
   3757.08       0.982960    
   3755.43       0.989820    
   3753.78       0.956980    
   3752.13       0.979070    
   3750.48        1.00753    
   3748.83       0.972410    
   3747.18       0.935730    
   3745.53       0.867640    
   3743.88       0.907690    
   3742.23       0.928590    
   3740.58       0.971030    
   3738.93       0.918960    
   3737.28       0.974330    
   3735.63       0.972150    
   3733.98        1.11433    
   3732.33        1.25812    
   3730.68        1.12696    
   3729.03        1.03522    
   3727.38        1.05915    
   3725.73       0.948800    
   3724.08       0.971200    
   3722.43        1.33193    
   3720.78        1.17993    
   3719.13        1.11035    
   3717.48       0.951990    
   3715.83        1.01245    
   3714.18       0.973610    
   3712.53        1.06495    
   3710.88        1.01095    
   3709.23        1.04515    
   3707.58       0.987220    
   3705.93       0.953150    
   3704.28       0.957440    
   3702.63       0.983270    
   3700.98       0.927490    
FINISH
